time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1781099278010986800,41.45098681640625,-3.1307121433071003,-0.9619614914979354,-0.22613606370136705,-2.6781341882467715,0.15031924927905288,0.029946889748996928,-0.30757339380017434
1781099278036063000,41.47606298828125,-3.132777898137563,-0.9623782857605104,-0.22537157136116548,-2.6801666037765846,0.14868895677986266,0.030451467597604448,-0.3046044283168195
1781099278061138000,41.50113793945312,-3.133984471444262,-0.9627415924314575,-0.22448839162488315,-2.6822668182228493,0.1476278328931534,0.030651563348822342,-0.3026143209969866
1781099278086214000,41.5262138671875,-3.1348816867592775,-0.9628804202949992,-0.22413367116085,-2.6831686942300403,0.1472012428012344,0.030937446724038125,-0.30190819526417456
1781099278111289900,41.55128979492188,-3.136013803553556,-0.9626773571300199,-0.22532830240609455,-2.6808969637755333,0.14657689679846342,0.031541076555755984,-0.30094902716566135
1781099278136365000,41.576364990234374,-3.136539617288497,-0.9624874413858306,-0.2264885284594356,-2.6786067321381495,0.14596888193243995,0.03184096273099859,-0.2998842840080449
1781099278161440800,41.60144067382812,-3.1366967604793223,-0.9624097800900081,-0.22675454833709446,-2.6780702261059446,0.14603799323956462,0.03197830776099338,-0.30008272868641983
1781099278186515700,41.626515625,-3.1375446197617687,-0.9624247700011193,-0.2267024434688211,-2.6783080901396135,0.1459353018126779,0.03236649196537064,-0.30006114922461175
1781099278211592000,41.651592041015626,-3.1396595319683613,-0.962622656831813,-0.22621057743298253,-2.679688907304828,0.14521227237423387,0.03316447914096997,-0.29900924652377
1781099278236668000,41.67666796875,3.1405809236749977,-0.9631827725214742,-0.2243179106598206,-2.684116872265435,0.1442163393963544,0.03408901818012252,-0.297474894765617
1781099278261742800,41.70174291992188,3.1383215568664844,-0.9637901489441041,-0.2223443387799783,-2.6886173133984124,0.14308124902329938,0.034631989099339386,-0.29548205757827567
1781099278286819000,41.72681909179688,3.1360952446455115,-0.9642702966445367,-0.2205089487806173,-2.692780657840658,0.14251780613945467,0.035318588853219694,-0.29467356842361586
1781099278311894800,41.751894775390625,3.133672302830161,-0.9644224034616998,-0.21964948317002123,-2.6949050005283057,0.1425447833960397,0.03639351192542317,-0.2952033369882254
1781099278336969700,41.7769697265625,3.13173415184429,-0.9644951403954273,-0.21940189388391268,-2.695712578122015,0.14221476454692042,0.037240758986510254,-0.29492938487778686
1781099278362045700,41.802045654296876,3.129763334067073,-0.9646532595189329,-0.21909549503644968,-2.69667281794175,0.1414154131884023,0.03798750275811895,-0.2936829687383215
1781099278387121000,41.82712084960937,3.1281853305475695,-0.9649431395314252,-0.21799013393740152,-2.699211160415129,0.14100516138616082,0.03850520364900025,-0.29308958888696784
1781099278412196900,41.85219677734375,3.1270312017233888,-0.9652050472529928,-0.21681327859310437,-2.7018189031536344,0.14092494415287085,0.038877150383096075,-0.29307879291509675
1781099278437272800,41.87727294921875,3.124334556481826,-0.9657014688060772,-0.21503465941008418,-2.7059320814401526,0.14000737914247874,0.03973357153175852,-0.291614413257093
1781099278462348000,41.90234814453125,3.122294195431233,-0.9662379439475641,-0.21364114217164623,-2.7091850148534298,0.13830938494491232,0.04015436349885813,-0.28841891117762203
1781099278487424000,41.92742407226562,3.1224270122346938,-0.9666082664683032,-0.21264845333333018,-2.711265835105958,0.137370723778833,0.039730363838567706,-0.28636231889570885
1781099278512499700,41.95249975585938,3.123979770741756,-0.9667400016636606,-0.21210218524837918,-2.712176645695441,0.13752262169887386,0.038910560355654315,-0.2862984314603991
1781099278537574700,41.97757470703125,3.1247135924509144,-0.9667073510425587,-0.21224830250748203,-2.711768767686159,0.13761724582436494,0.038589267183375,-0.2863494593019492
1781099278562651000,42.00265087890625,3.1249277266977082,-0.9668479963603761,-0.2122959454749512,-2.7116872117673343,0.1366397601285995,0.03827459573795491,-0.28428460221590457
1781099278587725800,42.027725830078126,3.125663042228388,-0.9671593091513178,-0.21161752695327163,-2.713037545936942,0.13567452616604989,0.03759548294439078,-0.28207525613977197
1781099278612801800,42.0528017578125,3.126519043617516,-0.9675236000450295,-0.2101762969953274,-2.7159121942907434,0.13550234457868782,0.03691839905443052,-0.2814221954501631
1781099278637878000,42.0778779296875,3.1273903188394425,-0.96776639242648,-0.20906236922237184,-2.7180919624089745,0.1356451912939361,0.036351587742528606,-0.2814461745148299
1781099278662953000,42.10295288085938,3.1258263053768993,-0.9681926461995995,-0.20752064326269684,-2.7215279577004017,0.1348668628036206,0.03673175407137769,-0.2800455288546874
1781099278688029000,42.12802880859375,3.1252520799607053,-0.9687850697075507,-0.20561561762043362,-2.7255991401555257,0.1335962026128844,0.03646534023228684,-0.27739139782615224
1781099278713105000,42.15310498046875,3.1266170528977564,-0.9690931437389012,-0.2046191893701705,-2.727495995968299,0.1331387583374346,0.035545298468414296,-0.276088334066339
1781099278738179800,42.17817993164063,3.1275872898429617,-0.9691315580186002,-0.20451305521759636,-2.727585681221506,0.1331535694176261,0.03505122257451203,-0.2759109211142399
1781099278763255800,42.203255859375,3.127918178407657,-0.9690166574605295,-0.20479161984315,-2.726947121578129,0.13357045362241307,0.03501593508715745,-0.27672418245190866
