time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1781099378999695400,142.4396953125,4.226069177500904,1.0039270006115049,10.977197146933044,23.068960049215924,59.38729354273528,59.902374267578125,14.224720665117134,10.60844134563492,72.66239114853182,7.410301996195689
1781099379999704800,143.43970483398436,4.380601580254734,0.7185024628376342,8.863340276562054,23.068990794394477,59.54182594548911,56.92255783081055,12.642884905802033,10.59750824452327,72.6624315709244,6.567885197450215
1781099380999713500,144.43971362304688,4.49435883294791,0.7185226081827513,8.551413226436107,23.069017370405444,59.655583198182285,56.92255783081055,11.627598990821502,10.478163091501996,72.66249045659978,6.807748398205992
1781099381999721500,145.4397214355469,5.3180352952331305,0.7172442395011698,7.65805945374896,23.06905688533101,60.479259660467505,56.92255783081055,10.840470142290352,9.682946684193617,72.66255403801033,7.574519175888612
1781099382999728400,146.43972827148437,4.9404949732124805,0.7184498710902649,7.258136957994713,23.06909338382617,60.101719338446856,56.92255783081055,10.132537812292366,8.726219098434115,72.66262896316948,8.531092731939168
1781099383999735800,147.43973583984376,4.785366455093026,0.7185355504965006,7.258744282049603,23.069183345642102,59.9465908203274,30.700590133666992,9.48263554547109,8.231965995193342,72.66266544813524,9.313349904837292
1781099384999742700,148.43974267578125,4.197877797298133,0.7170753119701423,7.257977979360485,23.06927417814592,59.35910216253251,14.818377494812012,8.925376312913839,7.578818053578266,72.66270187431095,10.288787859071373
1781099385999747300,149.43974731445311,4.012365538626909,0.717820139554393,7.2584681878890605,23.06937494690734,59.173589903861284,357.87933349609375,8.55273256907678,7.410041637134951,72.662682516177,10.941819856539412
1781099386999752400,150.43975244140626,4.71356154512614,0.7182699249647853,7.256942200131848,23.069479979980727,59.874785910360515,357.87933349609375,8.303136931534855,6.959079304056552,72.66267831276193,11.590280496659945
1781099387999757800,151.4397578125,4.860827485099435,0.7184105014993057,7.257358944962952,23.069592644973103,60.02205185033381,357.87933349609375,8.161292247229397,7.371884889058849,72.66267380392253,12.258975798441659
1781099388999762200,152.43976220703124,4.4985441686585546,0.7182922099008173,7.258669502153017,23.069709733927052,59.65976853389293,357.87933349609375,8.082827113237327,7.343959825961846,72.66266911805724,12.708947701750244
1781099389999765500,153.439765625,4.230287994258106,0.7184191560651847,7.258250143150942,23.06983009205577,59.39151235949248,0,8.041446272643462,7.125173895412502,72.66266852690342,12.91902146871977
1781099390999769300,154.43976928710939,4.1465667663142085,0.8875126256257058,7.258107393614087,23.069944784564342,59.30779113154858,1.7062275041623418,8.02073756727835,6.98852996077282,72.66271586415694,12.701002923735937
1781099391999772700,155.43977270507813,5.130412722937763,0.8995121849611922,7.256775707055327,23.07005933561882,60.29163708817214,357.4635435031899,8.01049730544128,6.95256687995374,72.66270174563192,12.625666102584713
1781099392999775000,156.43977490234374,4.850217557512224,0.9042946281973303,7.258531233924736,23.070171493418833,60.0114419227466,358.3643255763602,8.005346544001455,6.910053142313701,72.66269918034678,12.491101099069398
1781099393999777800,157.43977783203124,4.331168425269425,0.9107441106029501,7.258257578249575,23.070275887881344,59.4923927905038,358.7619994193225,8.002787298493047,7.036640597395429,72.66269851207578,12.033049215039973
1781099394999780000,158.43978002929688,4.278904912993312,0.9997231920540604,7.258692460488376,23.07037899744093,59.44012927822769,359.1998418527865,8.001473635563945,5.754088728446441,72.66269655472337,11.653824099375491
1781099395999781000,159.43978100585937,4.28571299277246,0.9033043611041691,7.25897394171658,23.07047743180724,59.446937358006835,1.300471614516251,8.00079661537608,7.389580044896019,72.66270077436913,11.295871490175706
1781099396999783000,160.43978295898438,4.083874475210905,0.9158979296349938,7.258696666872944,23.070576291965782,59.24509884044528,0.7799177648310156,8.000434200715995,7.287709835504191,72.66270149720233,11.111458066213872
1781099397999785000,161.4397849121094,4.3820860562846065,0.9119398829436484,7.25884266260631,23.070669596644954,59.54331042151898,359.1922284660418,8.000240549432702,7.174359242703019,72.66269690939784,10.766268339130395
1781099398999785500,162.43978540039063,4.401456970721483,0.9008700529749073,7.258916131410736,23.07075963330653,59.56268133595586,1.449612428282705,8.00013472473687,7.092802156356825,72.66270208960889,10.332981101960467
1781099399999786500,163.43978637695312,3.941811168566346,0.904228903304833,7.619193937720608,23.070841534932722,59.10303553380072,5.889986049876651,8.000077179152061,7.095040018631264,72.6627175220491,9.614355516601165
1781099400999786800,164.43978686523437,3.6315853828564286,0.9147376787029637,8.183609259557233,23.070916742658714,58.792809748090804,10.041981534772622,8.000045897228524,6.7431400110343285,72.66273728494336,9.051648504823234
1781099401999787300,165.4397873535156,4.070416052825749,0.911922242619401,8.482253538668717,23.070988589030012,59.231640418060124,14.011417275613566,8.00002778335935,6.224958737517425,72.66276112529532,8.711246118739501
1781099402999787800,166.43978784179689,4.171593219041824,0.9009304697393712,8.503957253366236,23.071058413783366,59.3328175842762,18.240850279783597,8.00001835997163,6.946187912815657,72.66279359566175,8.583676364569898
1781099403999787500,167.43978759765625,3.969606482423842,1.6938643363282633,17.380456185097877,23.071120099051463,59.13083084765822,19.429077372779073,8.000012304206859,7.0334830821333245,72.66281804691198,7.8968557058297995
1781099404999787300,168.4397873535156,3.9048335179686546,2.703124933632094,33.00467274503336,23.071169136852912,59.06605788320303,20.516103891573046,8.00000877161181,6.992612702658652,72.66283879072189,6.635643269856153
1781099405999787800,169.43978784179689,3.972959884442389,2.7071937979575984,37.4026240291739,23.071216667747734,59.134184249676764,21.093117960588625,8.000006856291016,7.032006930286406,72.66285702542358,5.864816126968388
1781099406999787500,170.43978759765625,3.936017544940114,2.7047088151153136,46.98735384555462,23.07124965211025,59.09724191017449,26.153907317631685,8.000005715506713,7.322568255781028,72.6628780695371,4.6634913990739255
1781099407999786500,171.43978637695312,4.180958936922252,2.706938171009027,74.40060235324219,23.071267386598716,59.34218330215663,27.51876167546993,8.0000049176005,7.478014904979284,72.66288908446484,2.9419759363230553
1781099408999786800,172.43978686523437,4.281787883490324,3.4097959935465743,180,23.071269175144568,59.4430122487247,28.275395551056143,8.00000429849291,7.749386203180857,72.66289139203893,1.0886092761869945
1781099409999786000,173.43978588867188,3.8818670390173793,4.065219802906597,180,23.071269863759806,59.043091404251754,28.27539580030308,8.000003817626686,7.026194406808371,72.66289205003646,0.38112414177814224
1781099410999784400,174.43978442382812,4.075385559350252,4.070659810501418,180,23.071269918071106,59.23660992458463,28.275395553060363,8.00000343521234,6.842399931290069,72.6628913567697,0.16167431655855496
1781099411999783200,175.439783203125,4.373260773718357,4.055257542039232,180,23.071279859099203,59.53448513895273,28.275397018223668,8.000003110360572,6.6946860902634,72.6628949005636,0.760404856675567
1781099412999782400,176.43978247070314,4.245725831948221,3.1925034071271994,180,23.071272486314477,59.406950197182596,28.275393720252215,8.000002861108587,6.736131905800972,72.6628860984686,0.16935171644453859
1781099413999780900,177.43978076171874,4.314586903899908,1.347324521915051,180,23.07127462497629,59.47581126913428,28.275393918935364,8.000002639690102,7.060003550860683,72.66288653553637,0.329017466597389
